val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.NO2.vCal,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.NO.vCal,val.sht.hmd,val.sht.tmp,rec,ver,tag,src,exg.val.NO2.cnc,exg.val.NO.cnc,exg.src
0.28157,15.7,0.27638,-0.00179,4.205,0.30588,-528,0.29763,0.12812,3.005,78.7,28.1,2023-11-30T07:02:08Z,2,scs-bgx-868,AFE,23.4,10.4,uE.1
0.28144,15.7,0.27632,-0.0018,3.958,0.30613,-524.8,0.29782,0.12946,3.149,78.8,28.1,2023-11-30T07:02:18Z,2,scs-bgx-868,AFE,23.3,10.2,uE.1
0.28144,15.7,0.27632,-0.0018,3.958,0.30607,-525.8,0.29775,0.12903,3.173,78.9,28.1,2023-11-30T07:02:28Z,2,scs-bgx-868,AFE,23.3,10.2,uE.1
0.28138,15.4,0.27632,-0.00186,3.746,0.30575,-529.2,0.29757,0.12763,2.837,78.8,28.1,2023-11-30T07:02:38Z,2,scs-bgx-868,AFE,23.7,10.3,uE.1
0.28144,15.7,0.27632,-0.0018,3.958,0.30607,-527.6,0.29763,0.1283,3.462,78.7,28.1,2023-11-30T07:02:48Z,2,scs-bgx-868,AFE,23.2,10.6,uE.1
0.28144,15.7,0.27632,-0.0018,3.958,0.30613,-527.4,0.29763,0.12837,3.606,78.7,28.1,2023-11-30T07:02:58Z,2,scs-bgx-868,AFE,23.2,10.8,uE.1
0.28107,14.7,0.27625,-0.00205,2.898,0.3065,-523,0.29788,0.13019,3.894,78.5,28.1,2023-11-30T07:03:08Z,2,scs-bgx-868,AFE,23.8,10.9,uE.1
0.28138,15.8,0.27625,-0.00174,3.993,0.30632,-523.5,0.29788,0.13001,3.462,78.7,28.1,2023-11-30T07:03:18Z,2,scs-bgx-868,AFE,23.2,10.6,uE.1
0.28125,15,0.27632,-0.00198,3.286,0.30632,-525.2,0.29775,0.12928,3.774,78.5,28.1,2023-11-30T07:03:28Z,2,scs-bgx-868,AFE,23.3,10.9,uE.1
0.28125,15,0.27632,-0.00199,3.286,0.30619,-526,0.29769,0.12898,3.606,78.5,28.2,2023-11-30T07:03:38Z,2,scs-bgx-868,AFE,23.4,10.8,uE.1
0.28113,14.5,0.27632,-0.00211,2.862,0.306,-529.9,0.29744,0.12734,3.75,78.5,28.2,2023-11-30T07:03:48Z,2,scs-bgx-868,AFE,23.5,10.3,uE.1
0.28107,14.7,0.27625,-0.00205,2.898,0.30632,-525.2,0.29775,0.12928,3.774,78.4,28.1,2023-11-30T07:03:58Z,2,scs-bgx-868,AFE,23.9,10.3,uE.1
0.28138,15.4,0.27632,-0.00186,3.746,0.30619,-522.5,0.29794,0.13043,3.005,78.5,28.2,2023-11-30T07:04:08Z,2,scs-bgx-868,AFE,23.4,9.6,uE.1
0.28113,14.1,0.27638,-0.00223,2.65,0.30619,-525.5,0.29775,0.12916,3.462,78.2,28.1,2023-11-30T07:04:18Z,2,scs-bgx-868,AFE,23.3,10.1,uE.1
0.28113,13.7,0.27644,-0.00235,2.438,0.30625,-524.1,0.29782,0.12977,3.438,78.3,28.2,2023-11-30T07:04:28Z,2,scs-bgx-868,AFE,23.5,10.1,uE.1
0.28107,13.9,0.27638,-0.00229,2.438,0.30632,-523.9,0.29782,0.12983,3.606,78.1,28.2,2023-11-30T07:04:38Z,2,scs-bgx-868,AFE,23.4,9.9,uE.1
0.28144,15.2,0.27638,-0.00191,3.746,0.30575,-525.7,0.29782,0.12908,2.236,78.3,28.1,2023-11-30T07:04:48Z,2,scs-bgx-868,AFE,23.3,8.2,uE.1
0.28132,14.8,0.27638,-0.00204,3.322,0.306,-526.9,0.29769,0.12861,3.149,78.4,28.1,2023-11-30T07:04:58Z,2,scs-bgx-868,AFE,23.3,9,uE.1
0.28107,14.3,0.27632,-0.00218,2.65,0.30632,-523,0.29788,0.1302,3.462,78.3,28.2,2023-11-30T07:05:08Z,2,scs-bgx-868,AFE,23.3,9.7,uE.1
0.28094,14.3,0.27625,-0.00218,2.438,0.30632,-523.9,0.29782,0.12983,3.606,78.3,28.2,2023-11-30T07:05:18Z,2,scs-bgx-868,AFE,23.4,9.9,uE.1
0.28094,14.3,0.27625,-0.00218,2.438,0.30619,-526.4,0.29769,0.12879,3.606,78.2,28.1,2023-11-30T07:05:28Z,2,scs-bgx-868,AFE,23.5,9.8,uE.1
0.28138,15.4,0.27632,-0.00186,3.746,0.30569,-527.6,0.29769,0.12829,2.404,78.6,28.1,2023-11-30T07:05:38Z,2,scs-bgx-868,AFE,23.3,9.1,uE.1
0.28144,16.1,0.27625,-0.00168,4.205,0.30588,-524.5,0.29788,0.12957,2.404,78.5,28.1,2023-11-30T07:05:48Z,2,scs-bgx-868,AFE,22.8,9.1,uE.1
0.28107,14.3,0.27632,-0.00217,2.65,0.30625,-524.5,0.29782,0.12958,3.438,78.3,28.1,2023-11-30T07:05:58Z,2,scs-bgx-868,AFE,23.3,9.7,uE.1
0.281,14.1,0.27632,-0.00224,2.403,0.30663,-521.4,0.29794,0.13087,4.063,78.4,28.2,2023-11-30T07:06:08Z,2,scs-bgx-868,AFE,23.1,10.1,uE.1
0.28069,13.4,0.27625,-0.00243,1.555,0.30644,-525.4,0.29769,0.12923,4.207,78.3,28.2,2023-11-30T07:06:18Z,2,scs-bgx-868,AFE,23.7,10.3,uE.1
0.28113,15,0.27625,-0.002,3.11,0.30613,-524.4,0.29782,0.12964,3.149,78.4,28.2,2023-11-30T07:06:28Z,2,scs-bgx-868,AFE,23.8,8.8,uE.1
0.28125,15,0.27632,-0.00199,3.286,0.306,-523.8,0.29788,0.12988,2.692,78.4,28.2,2023-11-30T07:06:38Z,2,scs-bgx-868,AFE,23.7,9,uE.1
0.28157,16.1,0.27632,-0.00168,4.417,0.30569,-523.7,0.29794,0.12993,1.803,78.6,28.2,2023-11-30T07:06:48Z,2,scs-bgx-868,AFE,23.1,7.9,uE.1
0.2815,15.9,0.27632,-0.00174,4.17,0.30594,-524.8,0.29782,0.12946,2.692,78.3,28.2,2023-11-30T07:06:58Z,2,scs-bgx-868,AFE,23.2,9.2,uE.1
0.28113,14.5,0.27632,-0.00211,2.862,0.30625,-523.2,0.29788,0.13013,3.293,78.2,28.2,2023-11-30T07:07:08Z,2,scs-bgx-868,AFE,23.3,9,uE.1
0.28125,15,0.27632,-0.00199,3.286,0.30607,-524.5,0.29782,0.12958,3.005,78.3,28.2,2023-11-30T07:07:18Z,2,scs-bgx-868,AFE,23.4,9.2,uE.1
0.28157,15.7,0.27638,-0.0018,4.205,0.30575,-525.7,0.29775,0.12909,2.404,78.5,28.3,2023-11-30T07:07:28Z,2,scs-bgx-868,AFE,22.8,9.1,uE.1
0.2815,15.4,0.27638,-0.00186,3.958,0.30607,-522.8,0.29794,0.13031,2.716,78.5,28.2,2023-11-30T07:07:38Z,2,scs-bgx-868,AFE,22.7,9.2,uE.1
0.28132,15.2,0.27632,-0.00193,3.534,0.30613,-523.5,0.29788,0.13001,3.005,78.5,28.2,2023-11-30T07:07:48Z,2,scs-bgx-868,AFE,23.4,9.2,uE.1
0.28125,15,0.27632,-0.00199,3.286,0.30638,-522,0.29794,0.13062,3.462,78.5,28.2,2023-11-30T07:07:58Z,2,scs-bgx-868,AFE,23.2,9.7,uE.1
0.28119,14.8,0.27632,-0.00205,3.074,0.30625,-522.3,0.29794,0.1305,3.149,78.4,28.2,2023-11-30T07:08:08Z,2,scs-bgx-868,AFE,23.7,9.5,uE.1
0.28138,15.4,0.27632,-0.00186,3.746,0.30607,-523.6,0.29788,0.12995,2.861,78.6,28.2,2023-11-30T07:08:18Z,2,scs-bgx-868,AFE,23.4,9.6,uE.1
0.28113,15,0.27625,-0.002,3.11,0.30632,-523,0.29788,0.1302,3.462,78.2,28.2,2023-11-30T07:08:28Z,2,scs-bgx-868,AFE,23.4,10.1,uE.1
0.28088,13.6,0.27632,-0.00237,1.979,0.30663,-522.7,0.29782,0.13033,4.351,78.1,28.3,2023-11-30T07:08:38Z,2,scs-bgx-868,AFE,23.5,10.8,uE.1
0.28113,14.5,0.27632,-0.00212,2.862,0.30625,-522.7,0.29788,0.13032,3.293,78.1,28.3,2023-11-30T07:08:48Z,2,scs-bgx-868,AFE,23.3,9.5,uE.1
0.28125,14.5,0.27638,-0.00211,3.074,0.30613,-525.7,0.29769,0.1291,3.462,78.2,28.3,2023-11-30T07:08:58Z,2,scs-bgx-868,AFE,23.3,9.8,uE.1
0.28113,14.5,0.27632,-0.00212,2.862,0.30625,-522.7,0.29788,0.13032,3.293,78.1,28.3,2023-11-30T07:09:08Z,2,scs-bgx-868,AFE,23.3,9.1,uE.1
0.2815,15.8,0.27632,-0.00174,4.17,0.30613,-520.4,0.29807,0.13129,2.548,78,28.3,2023-11-30T07:09:18Z,2,scs-bgx-868,AFE,23,9.2,uE.1
0.2815,15.4,0.27638,-0.00186,3.958,0.30613,-519.5,0.29813,0.13165,2.404,78.1,28.3,2023-11-30T07:09:28Z,2,scs-bgx-868,AFE,22.7,9.2,uE.1
0.2815,15.4,0.27638,-0.00186,3.958,0.306,-523.3,0.29788,0.13007,2.692,78.3,28.3,2023-11-30T07:09:38Z,2,scs-bgx-868,AFE,22.7,9.2,uE.1
0.28125,14.6,0.27638,-0.00211,3.074,0.30625,-523.2,0.29788,0.13013,3.293,78.2,28.2,2023-11-30T07:09:48Z,2,scs-bgx-868,AFE,23.4,9,uE.1
0.28107,13.9,0.27638,-0.0023,2.438,0.30657,-522,0.29788,0.13063,4.063,78.2,28.3,2023-11-30T07:09:58Z,2,scs-bgx-868,AFE,23.2,10.1,uE.1
0.28113,14.5,0.27632,-0.00212,2.862,0.30663,-519.2,0.29807,0.13179,3.75,78.1,28.3,2023-11-30T07:10:08Z,2,scs-bgx-868,AFE,23.3,10,uE.1
0.28119,14.3,0.27638,-0.00217,2.862,0.3065,-521.2,0.29794,0.13094,3.75,78.1,28.3,2023-11-30T07:10:18Z,2,scs-bgx-868,AFE,23.3,10,uE.1
0.281,13.7,0.27638,-0.00236,2.191,0.30688,-516.8,0.29819,0.13277,4.063,78.1,28.3,2023-11-30T07:10:28Z,2,scs-bgx-868,AFE,23.3,10.1,uE.1
0.28119,14.3,0.27638,-0.00217,2.862,0.30657,-519.8,0.298,0.13155,3.774,78,28.4,2023-11-30T07:10:38Z,2,scs-bgx-868,AFE,23,10.2,uE.1
0.28107,13.5,0.27644,-0.00242,2.226,0.30663,-521.4,0.29788,0.13089,4.207,78,28.4,2023-11-30T07:10:48Z,2,scs-bgx-868,AFE,23.2,10.7,uE.1
0.28113,14.1,0.27638,-0.00224,2.65,0.30663,-518.7,0.29807,0.13198,3.75,78,28.4,2023-11-30T07:10:58Z,2,scs-bgx-868,AFE,23,10.1,uE.1
0.2815,15.4,0.27638,-0.00186,3.958,0.30638,-518.5,0.29813,0.1321,3.005,77.9,28.4,2023-11-30T07:11:08Z,2,scs-bgx-868,AFE,22.6,9.5,uE.1
0.28113,14.1,0.27638,-0.00224,2.65,0.30707,-515.1,0.29825,0.13351,4.375,77.7,28.4,2023-11-30T07:11:18Z,2,scs-bgx-868,AFE,22.8,10.7,uE.1
0.2805,11.5,0.27644,-0.00298,0.212,0.30719,-518.3,0.298,0.13218,5.264,77.6,28.4,2023-11-30T07:11:28Z,2,scs-bgx-868,AFE,21.4,11.5,uE.1
0.28113,13.3,0.2765,-0.00247,2.226,0.30644,-518.3,0.29813,0.13216,3.149,77.7,28.4,2023-11-30T07:11:38Z,2,scs-bgx-868,AFE,23.3,8.9,uE.1
0.28157,15.2,0.27644,-0.00192,3.993,0.30638,-518.5,0.29813,0.1321,3.005,77.9,28.4,2023-11-30T07:11:48Z,2,scs-bgx-868,AFE,22.8,9,uE.1
0.2815,14.6,0.2765,-0.0021,3.534,0.30657,-516.3,0.29825,0.13301,3.173,77.8,28.4,2023-11-30T07:11:58Z,2,scs-bgx-868,AFE,23.3,8.9,uE.1
0.28188,15.9,0.2765,-0.00172,4.876,0.306,-519.4,0.29813,0.13172,2.091,78,28.4,2023-11-30T07:12:08Z,2,scs-bgx-868,AFE,23.3,7.8,uE.1
0.28169,14.8,0.27657,-0.00203,3.958,0.30619,-519.8,0.29807,0.13154,2.692,77.9,28.4,2023-11-30T07:12:18Z,2,scs-bgx-868,AFE,22.8,9.1,uE.1
0.28169,14.8,0.27657,-0.00203,3.958,0.30638,-517.6,0.29819,0.13246,2.861,78,28.4,2023-11-30T07:12:28Z,2,scs-bgx-868,AFE,23,9,uE.1
0.28088,12.4,0.2765,-0.00272,1.343,0.30719,-515.6,0.29819,0.13327,4.808,77.6,28.4,2023-11-30T07:12:38Z,2,scs-bgx-868,AFE,21.9,11.1,uE.1
0.28107,13.4,0.27644,-0.00242,2.226,0.30713,-512.7,0.29838,0.1345,4.207,77.8,28.5,2023-11-30T07:12:48Z,2,scs-bgx-868,AFE,23.3,10.3,uE.1
0.28138,14.1,0.2765,-0.00223,3.11,0.30638,-519.8,0.298,0.13156,3.317,77.8,28.5,2023-11-30T07:12:58Z,2,scs-bgx-868,AFE,23.1,8.9,uE.1
0.28144,14.4,0.2765,-0.00216,3.322,0.30657,-515.8,0.29825,0.13321,3.173,77.6,28.5,2023-11-30T07:13:08Z,2,scs-bgx-868,AFE,22.8,9.7,uE.1
0.28175,15.5,0.2765,-0.00185,4.417,0.30638,-515.8,0.29832,0.13319,2.548,77.9,28.4,2023-11-30T07:13:18Z,2,scs-bgx-868,AFE,22.7,9.8,uE.1
0.28169,15.3,0.2765,-0.00191,4.205,0.3065,-514.7,0.29838,0.13368,2.692,78,28.4,2023-11-30T07:13:28Z,2,scs-bgx-868,AFE,22.7,9.8,uE.1
0.28144,14.4,0.2765,-0.00216,3.322,0.30669,-515.5,0.29825,0.13333,3.462,77.8,28.5,2023-11-30T07:13:38Z,2,scs-bgx-868,AFE,22.5,10.2,uE.1
0.28107,13.4,0.27644,-0.00242,2.226,0.30719,-514.3,0.29825,0.13383,4.663,77.5,28.5,2023-11-30T07:13:48Z,2,scs-bgx-868,AFE,23.5,11,uE.1
0.28125,14.1,0.27644,-0.00223,2.862,0.30757,-512.5,0.29832,0.13457,5.409,77.5,28.5,2023-11-30T07:13:58Z,2,scs-bgx-868,AFE,23.3,11.5,uE.1
0.28138,14.6,0.27644,-0.0021,3.322,0.30775,-510.8,0.29844,0.1353,5.553,77.5,28.4,2023-11-30T07:14:08Z,2,scs-bgx-868,AFE,23,11.5,uE.1
0.28132,14.3,0.27644,-0.00217,3.11,0.30732,-514.5,0.29825,0.13376,4.976,77.8,28.4,2023-11-30T07:14:18Z,2,scs-bgx-868,AFE,22.6,11.2,uE.1
0.28107,13.5,0.27644,-0.00242,2.226,0.30719,-515.6,0.29819,0.13327,4.808,77.6,28.4,2023-11-30T07:14:28Z,2,scs-bgx-868,AFE,23.4,11.2,uE.1
0.28075,12.8,0.27638,-0.00261,1.307,0.30719,-514.8,0.29825,0.13364,4.663,77.5,28.4,2023-11-30T07:14:38Z,2,scs-bgx-868,AFE,22.3,10.7,uE.1
0.281,13.7,0.27638,-0.00236,2.191,0.30669,-517.7,0.29813,0.13241,3.75,77.7,28.4,2023-11-30T07:14:48Z,2,scs-bgx-868,AFE,23.4,10.1,uE.1
0.28075,12.8,0.27638,-0.00262,1.307,0.30725,-515,0.29819,0.13353,4.952,77.7,28.5,2023-11-30T07:14:58Z,2,scs-bgx-868,AFE,21.9,11.3,uE.1
0.281,13.6,0.27638,-0.00237,2.191,0.30688,-515.9,0.29819,0.13315,4.063,77.6,28.5,2023-11-30T07:15:08Z,2,scs-bgx-868,AFE,23.7,10.2,uE.1
0.28157,15.6,0.27638,-0.0018,4.205,0.30625,-517.4,0.29819,0.13253,2.548,77.8,28.5,2023-11-30T07:15:18Z,2,scs-bgx-868,AFE,22.8,9.5,uE.1
0.2815,15,0.27644,-0.00198,3.746,0.30663,-517,0.29819,0.13271,3.462,77.8,28.4,2023-11-30T07:15:28Z,2,scs-bgx-868,AFE,22.7,10,uE.1
0.28163,15.8,0.27638,-0.00174,4.417,0.30669,-513.7,0.29838,0.13406,3.149,77.8,28.5,2023-11-30T07:15:38Z,2,scs-bgx-868,AFE,22.7,9.7,uE.1
0.28094,13.4,0.27638,-0.00242,1.979,0.30719,-513,0.29838,0.13437,4.351,77.5,28.4,2023-11-30T07:15:48Z,2,scs-bgx-868,AFE,24.2,10.8,uE.1
0.28082,13,0.27638,-0.00255,1.555,0.30738,-510.8,0.2985,0.13529,4.519,77.5,28.4,2023-11-30T07:15:58Z,2,scs-bgx-868,AFE,23.9,10.7,uE.1
0.28082,13,0.27638,-0.00255,1.555,0.30694,-515.4,0.29825,0.13339,4.063,77.6,28.4,2023-11-30T07:16:08Z,2,scs-bgx-868,AFE,23.8,10.5,uE.1
0.281,13.6,0.27638,-0.00237,2.191,0.30682,-515.2,0.29825,0.13346,3.774,77.6,28.5,2023-11-30T07:16:18Z,2,scs-bgx-868,AFE,23.8,10.5,uE.1
0.28069,13,0.27632,-0.00256,1.307,0.30713,-513.6,0.29832,0.13413,4.351,77.4,28.5,2023-11-30T07:16:28Z,2,scs-bgx-868,AFE,22.4,10.8,uE.1
0.28088,13.6,0.27632,-0.00237,1.979,0.307,-512.1,0.29844,0.13474,3.75,77.4,28.5,2023-11-30T07:16:38Z,2,scs-bgx-868,AFE,24.2,10.4,uE.1
0.281,14.1,0.27632,-0.00225,2.403,0.30682,-514.3,0.29832,0.13382,3.606,77.5,28.5,2023-11-30T07:16:48Z,2,scs-bgx-868,AFE,23.7,10.1,uE.1
0.28075,13.2,0.27632,-0.0025,1.519,0.30719,-511.7,0.29844,0.13493,4.207,77.2,28.5,2023-11-30T07:16:58Z,2,scs-bgx-868,AFE,23.5,10.5,uE.1
0.28063,13.1,0.27625,-0.0025,1.343,0.30707,-512.8,0.29838,0.13444,4.063,77.3,28.5,2023-11-30T07:17:08Z,2,scs-bgx-868,AFE,22.5,10.2,uE.1
0.28094,13.8,0.27632,-0.00231,2.191,0.30694,-513.1,0.29838,0.13431,3.75,77.5,28.5,2023-11-30T07:17:18Z,2,scs-bgx-868,AFE,24,10.1,uE.1
0.28125,14.5,0.27638,-0.00212,3.074,0.30675,-512.7,0.29844,0.13449,3.149,77.6,28.5,2023-11-30T07:17:28Z,2,scs-bgx-868,AFE,23.1,9.5,uE.1
0.28125,14.5,0.27638,-0.00212,3.074,0.30663,-514.8,0.29832,0.13363,3.149,77.6,28.5,2023-11-30T07:17:38Z,2,scs-bgx-868,AFE,23,9.7,uE.1
0.28088,13.2,0.27638,-0.00249,1.767,0.30713,-510.9,0.2985,0.13523,3.918,77.5,28.5,2023-11-30T07:17:48Z,2,scs-bgx-868,AFE,24.5,10.5,uE.1
0.28094,13.8,0.27632,-0.00231,2.191,0.30688,-512.9,0.29844,0.13442,3.462,77.5,28.4,2023-11-30T07:17:58Z,2,scs-bgx-868,AFE,23.9,10.2,uE.1
0.281,13.6,0.27638,-0.00237,2.191,0.30688,-511.5,0.2985,0.13498,3.317,77.6,28.5,2023-11-30T07:18:08Z,2,scs-bgx-868,AFE,23.8,9.7,uE.1
0.28088,13.2,0.27638,-0.00249,1.767,0.30713,-514.4,0.29825,0.13377,4.519,77.3,28.5,2023-11-30T07:18:18Z,2,scs-bgx-868,AFE,24.5,10.7,uE.1
0.28094,13.4,0.27638,-0.00243,1.979,0.30707,-512,0.29844,0.1348,3.918,77.5,28.5,2023-11-30T07:18:28Z,2,scs-bgx-868,AFE,24.2,10.5,uE.1
0.28088,13.2,0.27638,-0.00249,1.767,0.307,-513,0.29838,0.13438,3.894,77.5,28.5,2023-11-30T07:18:38Z,2,scs-bgx-868,AFE,24.5,10.5,uE.1
0.28094,13.4,0.27638,-0.00243,1.979,0.30688,-512.4,0.29844,0.13462,3.462,77.5,28.5,2023-11-30T07:18:48Z,2,scs-bgx-868,AFE,24.2,10.2,uE.1
0.281,13.6,0.27638,-0.00237,2.191,0.30713,-509.2,0.29863,0.13596,3.606,77.5,28.5,2023-11-30T07:18:58Z,2,scs-bgx-868,AFE,23.9,10.4,uE.1
0.28107,13.9,0.27638,-0.0023,2.438,0.30688,-514.2,0.29832,0.13388,3.75,77.5,28.5,2023-11-30T07:19:08Z,2,scs-bgx-868,AFE,23.5,10.4,uE.1
0.281,13.6,0.27638,-0.00237,2.191,0.30707,-512.4,0.29838,0.13463,4.063,77.4,28.6,2023-11-30T07:19:18Z,2,scs-bgx-868,AFE,23.7,10.5,uE.1
0.28088,13.2,0.27638,-0.00249,1.767,0.30719,-508.5,0.29863,0.13622,3.75,77.3,28.6,2023-11-30T07:19:28Z,2,scs-bgx-868,AFE,24.2,10.4,uE.1
0.28069,12.5,0.27638,-0.00268,1.095,0.30738,-509,0.29857,0.13604,4.351,77.1,28.6,2023-11-30T07:19:38Z,2,scs-bgx-868,AFE,22.1,10.5,uE.1
0.28107,13.4,0.27644,-0.00242,2.226,0.30675,-512.2,0.29844,0.13469,3.149,77.3,28.6,2023-11-30T07:19:48Z,2,scs-bgx-868,AFE,23.5,9.5,uE.1
0.28157,15.2,0.27644,-0.00192,3.993,0.3065,-511.1,0.29857,0.13517,2.236,77.5,28.6,2023-11-30T07:19:58Z,2,scs-bgx-868,AFE,22.6,8.7,uE.1
0.281,13.2,0.27644,-0.00249,1.979,0.30719,-511.2,0.29844,0.13512,4.207,77.3,28.6,2023-11-30T07:20:08Z,2,scs-bgx-868,AFE,24,10.5,uE.1
0.28063,11.9,0.27644,-0.00286,0.671,0.30757,-510.3,0.29844,0.1355,5.12,76.9,28.6,2023-11-30T07:20:18Z,2,scs-bgx-868,AFE,22,11.5,uE.1
0.28088,12.8,0.27644,-0.00261,1.555,0.30788,-506,0.29869,0.13728,5.264,77,28.6,2023-11-30T07:20:28Z,2,scs-bgx-868,AFE,23.8,11.5,uE.1
0.28088,13.2,0.27638,-0.00249,1.767,0.30788,-507.8,0.29857,0.13654,5.553,77.1,28.6,2023-11-30T07:20:38Z,2,scs-bgx-868,AFE,24.4,11.5,uE.1
0.28088,13.2,0.27638,-0.00249,1.767,0.30782,-507,0.29863,0.13685,5.264,77,28.6,2023-11-30T07:20:48Z,2,scs-bgx-868,AFE,24.4,11.5,uE.1
0.28025,10.6,0.27644,-0.00324,-0.671,0.30782,-507.9,0.29857,0.13648,5.409,76.7,28.6,2023-11-30T07:20:58Z,2,scs-bgx-868,AFE,21.5,10.7,uE.1
0.2805,11.9,0.27638,-0.00287,0.424,0.30694,-514,0.29832,0.13395,3.894,76.9,28.5,2023-11-30T07:21:08Z,2,scs-bgx-868,AFE,22.3,8.8,uE.1
0.28044,12.5,0.27625,-0.00269,0.671,0.307,-513,0.29838,0.13438,3.894,77,28.5,2023-11-30T07:21:18Z,2,scs-bgx-868,AFE,22.1,8.8,uE.1
0.2805,12.3,0.27632,-0.00275,0.636,0.30682,-513.8,0.29832,0.13402,3.606,77.1,28.6,2023-11-30T07:21:28Z,2,scs-bgx-868,AFE,21.9,8.5,uE.1
0.28013,11.4,0.27625,-0.00301,-0.424,0.30732,-509.1,0.29857,0.13598,4.207,76.8,28.6,2023-11-30T07:21:38Z,2,scs-bgx-868,AFE,21.9,9.3,uE.1
0.28038,12.3,0.27625,-0.00276,0.459,0.30725,-507.5,0.29869,0.13665,3.75,76.8,28.6,2023-11-30T07:21:48Z,2,scs-bgx-868,AFE,22,8.6,uE.1
0.28063,13.1,0.27625,-0.00251,1.343,0.30707,-506.6,0.29875,0.13703,3.173,77,28.7,2023-11-30T07:21:58Z,2,scs-bgx-868,AFE,22.4,7.8,uE.1
0.28057,12.9,0.27625,-0.00257,1.131,0.30713,-508.2,0.29863,0.13636,3.606,76.8,28.7,2023-11-30T07:22:08Z,2,scs-bgx-868,AFE,22.4,8.5,uE.1
0.28069,12.9,0.27632,-0.00256,1.307,0.307,-509,0.29863,0.13603,3.293,76.7,28.6,2023-11-30T07:22:18Z,2,scs-bgx-868,AFE,22.4,7.7,uE.1
0.28038,11.4,0.27638,-0.003,0,0.30719,-510.7,0.29844,0.13532,4.207,76.6,28.7,2023-11-30T07:22:28Z,2,scs-bgx-868,AFE,21.9,9.3,uE.1
0.28044,11.6,0.27638,-0.00293,0.212,0.30694,-510.9,0.2985,0.13524,3.462,76.8,28.6,2023-11-30T07:22:38Z,2,scs-bgx-868,AFE,22.3,8.3,uE.1
0.28063,12.3,0.27638,-0.00274,0.883,0.30707,-509.7,0.29857,0.13573,3.606,76.9,28.6,2023-11-30T07:22:48Z,2,scs-bgx-868,AFE,21.9,8.5,uE.1
0.2805,12.3,0.27632,-0.00275,0.636,0.30707,-509.3,0.29863,0.1359,3.462,77,28.5,2023-11-30T07:22:58Z,2,scs-bgx-868,AFE,22.3,8.3,uE.1
0.28038,12.3,0.27625,-0.00276,0.459,0.30725,-508.4,0.29863,0.13628,3.894,77,28.6,2023-11-30T07:23:08Z,2,scs-bgx-868,AFE,22,8.8,uE.1
0.28025,12.2,0.27619,-0.00276,0.212,0.30732,-508.7,0.29863,0.13615,4.063,77,28.5,2023-11-30T07:23:18Z,2,scs-bgx-868,AFE,22.4,8.8,uE.1
0.28019,11.6,0.27625,-0.00295,-0.212,0.307,-512.5,0.29838,0.13457,3.894,76.9,28.6,2023-11-30T07:23:28Z,2,scs-bgx-868,AFE,22,8.8,uE.1
0.28032,12,0.27625,-0.00282,0.247,0.307,-511.6,0.29844,0.13494,3.75,76.8,28.6,2023-11-30T07:23:38Z,2,scs-bgx-868,AFE,22.1,8.6,uE.1
0.28069,13.4,0.27625,-0.00245,1.555,0.30694,-509.1,0.29863,0.13597,3.149,77,28.6,2023-11-30T07:23:48Z,2,scs-bgx-868,AFE,23.9,7.8,uE.1
0.28107,14.3,0.27632,-0.00219,2.65,0.30675,-507.8,0.29875,0.13652,2.404,77.2,28.6,2023-11-30T07:23:58Z,2,scs-bgx-868,AFE,23.1,8.1,uE.1
0.28044,12,0.27632,-0.00282,0.424,0.30744,-506.6,0.29869,0.13703,4.207,76.8,28.7,2023-11-30T07:24:08Z,2,scs-bgx-868,AFE,22,9.3,uE.1
0.28044,12.1,0.27632,-0.00281,0.424,0.30732,-506.5,0.29875,0.13708,3.774,76.9,28.6,2023-11-30T07:24:18Z,2,scs-bgx-868,AFE,22,9.1,uE.1
0.28032,12,0.27625,-0.00282,0.247,0.30757,-505.9,0.29875,0.13733,4.375,76.8,28.6,2023-11-30T07:24:28Z,2,scs-bgx-868,AFE,22.1,9.7,uE.1
0.28057,12.5,0.27632,-0.00269,0.883,0.30713,-507.8,0.29869,0.13653,3.462,76.9,28.6,2023-11-30T07:24:38Z,2,scs-bgx-868,AFE,21.7,8.7,uE.1
0.28082,13,0.27638,-0.00256,1.555,0.30713,-506.9,0.29875,0.13689,3.317,76.9,28.6,2023-11-30T07:24:48Z,2,scs-bgx-868,AFE,23.3,8.9,uE.1
0.28075,12.7,0.27638,-0.00262,1.307,0.30713,-508.7,0.29863,0.13616,3.606,77,28.6,2023-11-30T07:24:58Z,2,scs-bgx-868,AFE,22.1,9.8,uE.1
0.2805,12.3,0.27632,-0.00275,0.636,0.30738,-507.2,0.29869,0.13678,4.063,77,28.6,2023-11-30T07:25:08Z,2,scs-bgx-868,AFE,21.8,10,uE.1
0.28063,12.7,0.27632,-0.00263,1.095,0.30744,-505.3,0.29882,0.13757,3.894,76.9,28.6,2023-11-30T07:25:18Z,2,scs-bgx-868,AFE,22.1,10,uE.1
0.28069,12.9,0.27632,-0.00257,1.307,0.30732,-506.9,0.29869,0.13691,3.918,76.8,28.7,2023-11-30T07:25:28Z,2,scs-bgx-868,AFE,22.1,10,uE.1
