time,relHumid.value,relHumid.weight,relHumid.raw,temperature.value,temperature.weight,temperature.raw,pm2_5ConcNum.value,pm2_5ConcNum.weight,pm2_5ConcNum.raw,pm2_5ConcMass.value,pm2_5ConcMass.weight,pm2_5ConcMass.raw,pm1ConcNum.value,pm1ConcNum.weight,pm1ConcNum.raw,pm1ConcMass.value,pm1ConcMass.weight,pm1ConcMass.raw,pm10ConcNum.value,pm10ConcNum.weight,pm10ConcNum.raw,pm10ConcMass.value,pm10ConcMass.weight,pm10ConcMass.raw,no2Conc.value,no2Conc.weight,no2Conc.raw,pm2_5ConcMass_24HourRollingMean.value,pm2_5ConcMass_24HourRollingMean.weight,pm2_5ConcMass_24HourRollingMean.raw,pm2_5ConcNum_24HourRollingMean.value,pm2_5ConcNum_24HourRollingMean.weight,pm2_5ConcNum_24HourRollingMean.raw,pm10ConcMass_24HourRollingMean.value,pm10ConcMass_24HourRollingMean.weight,pm10ConcMass_24HourRollingMean.raw,pm10ConcNum_24HourRollingMean.value,pm10ConcNum_24HourRollingMean.weight,pm10ConcNum_24HourRollingMean.raw,pm2_5ConcMass_NowCast.value,pm2_5NowCastAqi.value,no2UsEpaAqi.raw,no2UsEpaAqi.value,pm2_5WaDwerAqi.raw,pm2_5WaDwerAqi.value,pm10WaDwerAqi.raw,pm10WaDwerAqi.value,no2WaDwerAqi.raw,no2WaDwerAqi.value,year,month,day,time
2022-01-18 19:00:00+03:00,79.0,3.0,79.0,28.31,3.0,28.31,18.88,3.0,18.88,15.72,3.0,15.72,17.95,3.0,17.95,9.49,3.0,9.49,19.03,3.0,19.03,18.46,3.0,18.46,8.22,3.0,8.22,16.43,87,16.43,19.59,87,19.59,19.54,87,19.54,19.75,87,19.75,14.27,56.0,8.0,8.0,66,66,39,39,7.0,7.0,2022,1,18,19:00
2022-01-18 18:00:00+03:00,76.95,4.0,76.95,28.8,4.0,28.8,18.22,4.0,18.22,15.29,4.0,15.29,17.33,4.0,17.33,9.07,4.0,9.07,18.38,4.0,18.38,18.36,4.0,18.36,9.24,4.0,9.24,16.44,87,16.44,19.5,87,19.5,19.67,87,19.67,19.67,87,19.67,13.49,54.0,9.0,9.0,66,66,39,39,8.0,8.0,2022,1,18,18:00
2022-01-18 17:00:00+03:00,73.82,3.0,73.82,29.46,3.0,29.46,16.24,3.0,16.24,13.32,3.0,13.32,15.51,3.0,15.51,7.87,3.0,7.87,16.4,3.0,16.4,16.78,3.0,16.78,8.18,3.0,8.18,16.2,87,16.2,19.23,87,19.23,19.46,87,19.46,19.39,87,19.39,13.66,54.0,8.0,8.0,65,65,39,39,7.0,7.0,2022,1,18,17:00
2022-01-18 16:00:00+03:00,71.21,4.0,71.21,29.86,4.0,29.86,16.48,4.0,16.48,13.43,4.0,13.43,15.72,4.0,15.72,7.87,4.0,7.87,16.64,4.0,16.64,16.26,4.0,16.26,6.52,4.0,6.52,16.08,87,16.08,19.09,87,19.09,19.34,87,19.34,19.26,87,19.26,13.88,55.0,6.0,6.0,64,64,39,39,5.0,5.0,2022,1,18,16:00
2022-01-18 15:00:00+03:00,70.53,3.0,70.53,30.11,3.0,30.11,16.64,3.0,16.64,13.22,3.0,13.22,15.95,3.0,15.95,8.06,3.0,8.06,16.79,3.0,16.79,16.28,3.0,16.28,6.91,3.0,6.91,16.03,87,16.03,18.97,87,18.97,19.49,87,19.49,19.14,87,19.14,14.52,56.0,7.0,7.0,64,64,39,39,6.0,6.0,2022,1,18,15:00
2022-01-18 14:00:00+03:00,67.84,4.0,67.84,30.47,4.0,30.47,15.56,4.0,15.56,12.35,4.0,12.35,14.89,4.0,14.89,7.32,4.0,7.32,15.71,4.0,15.71,15.51,4.0,15.51,5.25,4.0,5.25,15.95,87,15.95,18.82,87,18.82,19.51,87,19.51,18.99,87,18.99,16.55,60.0,5.0,5.0,64,64,39,39,4.0,4.0,2022,1,18,14:00
2022-01-18 13:00:00+03:00,66.01,3.0,66.01,30.63,3.0,30.63,19.75,3.0,19.75,17.12,3.0,17.12,18.76,3.0,18.76,9.85,3.0,9.85,19.94,3.0,19.94,20.71,3.0,20.71,1.13,3.0,1.13,16.0,86,16.0,18.78,86,18.78,19.7,86,19.7,18.96,86,18.96,16.07,59.0,1.0,1.0,64,64,39,39,1.0,1.0,2022,1,18,13:00
2022-01-18 12:00:00+03:00,67.4,4.0,67.4,30.56,4.0,30.56,20.11,4.0,20.11,17.05,4.0,17.05,19.14,4.0,19.14,9.89,4.0,9.89,20.31,4.0,20.31,20.74,4.0,20.74,5.18,4.0,5.18,15.8,87,15.8,18.54,87,18.54,19.58,87,19.58,18.72,87,18.72,15.24,58.0,5.0,5.0,63,63,39,39,4.0,4.0,2022,1,18,12:00
2022-01-18 11:00:00+03:00,62.99,3.0,62.99,30.86,3.0,30.86,18.86,3.0,18.86,15.17,3.0,15.17,18.07,3.0,18.07,9.31,3.0,9.31,19.04,3.0,19.04,19.42,3.0,19.42,-2.15,3.0,-2.15,15.59,86,15.59,18.29,86,18.29,19.41,86,19.41,18.47,86,18.47,15.3,58.0,,,62,62,39,39,,,2022,1,18,11:00
2022-01-18 10:00:00+03:00,66.33,4.0,66.33,29.98,4.0,29.98,16.96,4.0,16.96,13.29,4.0,13.29,16.24,4.0,16.24,8.19,4.0,8.19,17.07,4.0,17.07,15.84,4.0,15.84,-2.41,4.0,-2.41,15.55,87,15.55,18.24,87,18.24,19.34,87,19.34,18.42,87,18.42,16.99,61.0,,,62,62,39,39,,,2022,1,18,10:00
2022-01-18 09:00:00+03:00,68.45,3.0,68.45,29.54,3.0,29.54,16.86,3.0,16.86,13.14,3.0,13.14,16.16,3.0,16.16,8.26,3.0,8.26,17.01,3.0,17.01,17.18,3.0,17.18,-5.21,3.0,-5.21,15.59,86,15.59,18.26,86,18.26,19.37,86,19.37,18.44,86,18.44,20.26,68.0,,,62,62,39,39,,,2022,1,18,09:00
2022-01-18 08:00:00+03:00,75.77,4.0,75.77,28.4,4.0,28.4,21.49,4.0,21.49,18.53,4.0,18.53,20.39,4.0,20.39,11.15,4.0,11.15,21.66,4.0,21.66,21.63,4.0,21.63,2.18,4.0,2.18,16.05,87,16.05,18.94,87,18.94,19.9,87,19.9,19.12,87,19.12,21.99,72.0,2.0,2.0,64,64,40,40,2.0,2.0,2022,1,18,08:00
2022-01-18 07:00:00+03:00,80.93,3.0,80.93,27.04,3.0,27.04,26.91,3.0,26.91,24.13,3.0,24.13,25.6,3.0,25.6,15.01,3.0,15.01,27.12,3.0,27.12,27.26,3.0,27.26,8.03,3.0,8.03,16.21,86,16.21,19.15,86,19.15,20.06,86,20.06,19.33,86,19.33,19.85,67.0,8.0,8.0,65,65,40,40,7.0,7.0,2022,1,18,07:00
2022-01-18 06:00:00+03:00,82.76,4.0,82.76,26.21,4.0,26.21,26.36,4.0,26.36,22.83,4.0,22.83,25.03,4.0,25.03,14.61,4.0,14.61,26.54,4.0,26.54,26.48,4.0,26.48,10.83,4.0,10.83,16.17,87,16.17,19.14,87,19.14,20.02,87,20.02,19.32,87,19.32,16.86,61.0,10.0,10.0,65,65,40,40,9.0,9.0,2022,1,18,06:00
2022-01-18 05:00:00+03:00,82.23,3.0,82.23,26.16,3.0,26.16,20.36,3.0,20.36,17.69,3.0,17.69,19.32,3.0,19.32,10.56,3.0,10.56,20.51,3.0,20.51,20.39,3.0,20.39,11.01,3.0,11.01,15.86,86,15.86,18.84,86,18.84,19.68,86,19.68,19.02,86,19.02,16.03,59.0,10.0,10.0,63,63,39,39,9.0,9.0,2022,1,18,05:00
2022-01-18 04:00:00+03:00,81.48,3.0,81.48,26.24,3.0,26.24,17.53,3.0,17.53,14.72,3.0,14.72,16.66,3.0,16.66,9.0,3.0,9.0,17.67,3.0,17.67,17.55,3.0,17.55,9.5,3.0,9.5,15.7,87,15.7,18.67,87,18.67,19.49,87,19.49,18.85,87,18.85,17.35,62.0,9.0,9.0,63,63,39,39,8.0,8.0,2022,1,18,04:00
2022-01-18 03:00:00+03:00,80.55,4.0,80.55,26.53,4.0,26.53,21.79,4.0,21.79,19.53,4.0,19.53,20.64,4.0,20.64,11.69,4.0,11.69,21.98,4.0,21.98,22.61,4.0,22.61,9.49,4.0,9.49,15.84,87,15.84,18.77,87,18.77,19.66,87,19.66,18.95,87,18.95,15.15,57.0,9.0,9.0,63,63,39,39,8.0,8.0,2022,1,18,03:00
2022-01-18 02:00:00+03:00,80.44,3.0,80.44,26.72,3.0,26.72,18.03,3.0,18.03,14.41,3.0,14.41,17.2,3.0,17.2,9.41,3.0,9.41,18.14,3.0,18.14,16.18,3.0,16.18,9.3,3.0,9.3,15.9,87,15.9,18.81,87,18.81,19.73,87,19.73,18.99,87,18.99,15.9,59.0,9.0,9.0,64,64,39,39,8.0,8.0,2022,1,18,02:00
2022-01-18 01:00:00+03:00,80.24,4.0,80.24,26.73,4.0,26.73,16.4,4.0,16.4,13.49,4.0,13.49,15.61,4.0,15.61,8.44,4.0,8.44,16.51,4.0,16.51,14.97,4.0,14.97,8.89,4.0,8.89,15.91,87,15.91,18.79,87,18.79,19.79,87,19.79,18.98,87,18.98,18.31,64.0,8.0,8.0,64,64,40,40,7.0,7.0,2022,1,18,01:00
2022-01-18 00:00:00+03:00,79.2,3.0,79.2,27.04,3.0,27.04,18.08,3.0,18.08,14.73,3.0,14.73,17.23,3.0,17.23,9.44,3.0,9.44,18.19,3.0,18.19,16.5,3.0,16.5,8.43,3.0,8.43,15.83,87,15.83,18.7,87,18.7,19.77,87,19.77,18.89,87,18.89,21.88,72.0,8.0,8.0,63,63,40,40,7.0,7.0,2022,1,18,00:00
2022-01-17 23:00:00+03:00,78.49,4.0,78.49,27.24,4.0,27.24,26.92,4.0,26.92,22.88,4.0,22.88,25.63,4.0,25.63,14.45,4.0,14.45,27.12,4.0,27.12,26.25,4.0,26.25,8.7,4.0,8.7,15.67,87,15.67,18.5,87,18.5,19.63,87,19.63,18.68,87,18.68,20.88,69.0,8.0,8.0,63,63,39,39,7.0,7.0,2022,1,17,23:00
2022-01-17 22:00:00+03:00,77.65,3.0,77.65,27.65,3.0,27.65,31.27,3.0,31.27,27.08,3.0,27.08,29.79,3.0,29.79,16.83,3.0,16.83,31.52,3.0,31.52,31.43,3.0,31.43,8.6,3.0,8.6,15.08,87,15.08,17.84,87,17.84,19.01,87,19.01,18.02,87,18.02,14.2,55.0,8.0,8.0,60,60,38,38,7.0,7.0,2022,1,17,22:00
2022-01-17 21:00:00+03:00,77.27,4.0,77.27,27.9,4.0,27.9,19.32,4.0,19.32,16.27,4.0,16.27,18.45,4.0,18.45,9.82,4.0,9.82,19.49,4.0,19.49,19.44,4.0,19.44,7.89,4.0,7.89,14.54,87,14.54,17.24,87,17.24,18.4,87,18.4,17.42,87,17.42,12.86,53.0,7.0,7.0,58,58,37,37,7.0,7.0,2022,1,17,21:00
2022-01-17 20:00:00+03:00,76.7,3.0,76.7,28.19,3.0,28.19,16.35,3.0,16.35,13.46,3.0,13.46,15.7,3.0,15.7,7.9,3.0,7.9,16.52,3.0,16.52,16.97,3.0,16.97,9.47,3.0,9.47,14.35,86,14.35,17.03,86,17.03,18.22,86,18.22,17.21,86,17.21,12.49,52.0,9.0,9.0,57,57,36,36,8.0,8.0,2022,1,17,20:00
2022-01-17 19:00:00+03:00,75.84,4.0,75.84,28.31,4.0,28.31,14.65,4.0,14.65,12.09,4.0,12.09,13.96,4.0,13.96,7.03,4.0,7.03,14.8,4.0,14.8,15.55,4.0,15.55,7.19,4.0,7.19,14.19,87,14.19,16.85,87,16.85,18.01,87,18.01,17.02,87,17.02,13.22,53.0,7.0,7.0,57,57,36,36,6.0,6.0,2022,1,17,19:00
2022-01-17 18:00:00+03:00,75.29,3.0,75.29,28.67,3.0,28.67,16.27,3.0,16.27,15.94,3.0,15.94,15.38,3.0,15.38,7.65,3.0,7.65,16.57,3.0,16.57,22.34,3.0,22.34,8.96,3.0,8.96,14.18,86,14.18,16.85,86,16.85,17.99,86,17.99,17.03,86,17.03,10.5,44.0,8.0,8.0,57,57,36,36,7.0,7.0,2022,1,17,18:00
2022-01-17 17:00:00+03:00,73.32,4.0,73.32,29.44,4.0,29.44,12.28,4.0,12.28,9.99,4.0,9.99,11.72,4.0,11.72,5.54,4.0,5.54,12.43,4.0,12.43,13.79,4.0,13.79,8.88,4.0,8.88,13.87,87,13.87,16.59,87,16.59,17.56,87,17.56,16.76,87,16.76,11.01,46.0,8.0,8.0,55,55,35,35,7.0,7.0,2022,1,17,17:00
2022-01-17 16:00:00+03:00,70.91,3.0,70.91,29.99,3.0,29.99,12.25,3.0,12.25,9.93,3.0,9.93,11.72,3.0,11.72,5.51,3.0,5.51,12.39,3.0,12.39,13.3,3.0,13.3,8.35,3.0,8.35,13.93,86,13.93,16.64,86,16.64,17.6,86,17.6,16.81,86,16.81,12.08,51.0,8.0,8.0,56,56,35,35,7.0,7.0,2022,1,17,16:00
2022-01-17 15:00:00+03:00,68.36,4.0,68.36,30.42,4.0,30.42,13.79,4.0,13.79,12.27,4.0,12.27,13.08,4.0,13.08,5.91,4.0,5.91,14.03,4.0,14.03,19.46,4.0,19.46,10.67,4.0,10.67,13.89,87,13.89,16.61,87,16.61,17.62,87,17.62,16.78,87,16.78,11.9,50.0,10.0,10.0,56,56,35,35,9.0,9.0,2022,1,17,15:00
2022-01-17 14:00:00+03:00,65.27,3.0,65.27,31.07,3.0,31.07,12.34,3.0,12.34,10.83,3.0,10.83,11.77,3.0,11.77,5.31,3.0,5.31,12.57,3.0,12.57,16.91,3.0,16.91,5.66,3.0,5.66,13.89,86,13.89,16.62,86,16.62,17.52,86,17.52,16.78,86,16.78,12.96,53.0,5.0,5.0,56,56,35,35,5.0,5.0,2022,1,17,14:00
2022-01-17 13:00:00+03:00,64.88,3.0,64.88,31.58,3.0,31.58,13.47,3.0,13.47,12.77,3.0,12.77,12.8,3.0,12.8,5.89,3.0,5.89,13.74,3.0,13.74,19.49,3.0,19.49,10.46,3.0,10.46,14.01,87,14.01,16.67,87,16.67,17.83,87,17.83,16.84,87,16.84,13.16,53.0,10.0,10.0,56,56,36,36,9.0,9.0,2022,1,17,13:00
2022-01-17 12:00:00+03:00,62.17,4.0,62.17,32.08,4.0,32.08,14.29,4.0,14.29,12.42,4.0,12.42,13.6,4.0,13.6,6.36,4.0,6.36,14.49,4.0,14.49,17.92,4.0,17.92,5.47,4.0,5.47,13.86,87,13.86,16.56,87,16.56,17.56,87,17.56,16.73,87,16.73,13.9,55.0,5.0,5.0,55,55,35,35,5.0,5.0,2022,1,17,12:00
2022-01-17 11:00:00+03:00,62.15,3.0,62.15,32.09,3.0,32.09,13.31,3.0,13.31,11.59,3.0,11.59,12.65,3.0,12.65,5.8100000000000005,3.0,5.8100000000000005,13.52,3.0,13.52,16.25,3.0,16.25,3.52,3.0,3.52,13.93,87,13.93,16.61,87,16.61,17.63,87,17.63,16.78,87,16.78,16.21,60.0,3.0,3.0,56,56,35,35,3.0,3.0,2022,1,17,11:00
2022-01-17 10:00:00+03:00,59.94,4.0,59.94,32.98,4.0,32.98,17.74,4.0,17.74,14.38,4.0,14.38,16.97,4.0,16.97,8.57,4.0,8.57,17.9,4.0,17.9,17.83,4.0,17.83,-11.92,4.0,-11.92,14.17,87,14.17,16.92,87,16.92,17.91,87,17.91,17.1,87,17.1,18.04,63.0,,,57,57,36,36,,,2022,1,17,10:00
2022-01-17 09:00:00+03:00,64.08,3.0,64.08,31.61,3.0,31.61,17.0,3.0,17.0,13.54,3.0,13.54,16.25,3.0,16.25,8.21,3.0,8.21,17.13,3.0,17.13,15.62,3.0,15.62,-8.55,3.0,-8.55,14.31,87,14.31,17.18,87,17.18,18.12,87,18.12,17.36,87,17.36,22.53,73.0,,,57,57,36,36,,,2022,1,17,09:00
2022-01-17 08:00:00+03:00,69.69,4.0,69.69,29.72,4.0,29.72,31.99,4.0,31.99,23.7,4.0,23.7,30.67,4.0,30.67,15.32,4.0,15.32,32.21,4.0,32.21,29.31,4.0,29.31,-4.06,4.0,-4.06,14.74,87,14.74,17.64,87,17.64,18.69,87,18.69,17.82,87,17.82,21.36,70.0,,,59,59,37,37,,,2022,1,17,08:00
2022-01-17 07:00:00+03:00,77.88,3.0,77.88,27.27,3.0,27.27,28.45,3.0,28.45,24.06,3.0,24.06,27.1,3.0,27.1,15.72,3.0,15.72,28.6,3.0,28.6,26.82,3.0,26.82,6.19,3.0,6.19,15.21,87,15.21,18.04,87,18.04,19.28,87,19.28,18.22,87,18.22,18.64,65.0,6.0,6.0,61,61,39,39,5.0,5.0,2022,1,17,07:00
2022-01-17 06:00:00+03:00,81.78,4.0,81.78,26.18,4.0,26.18,24.82,4.0,24.82,21.28,4.0,21.28,23.69,4.0,23.69,13.45,4.0,13.45,25.01,4.0,25.01,24.6,4.0,24.6,10.28,4.0,10.28,16.08,87,16.08,19.54,87,19.54,20.52,87,20.52,19.74,87,19.74,16.0,59.0,10.0,10.0,64,64,41,41,9.0,9.0,2022,1,17,06:00
2022-01-17 05:00:00+03:00,82.17,3.0,82.17,26.25,3.0,26.25,19.94,3.0,19.94,16.23,3.0,16.23,18.99,3.0,18.99,10.73,3.0,10.73,20.07,3.0,20.07,18.86,3.0,18.86,10.25,3.0,10.25,15.9,86,15.9,19.32,86,19.32,20.34,86,20.34,19.52,86,19.52,15.76,59.0,10.0,10.0,64,64,41,41,9.0,9.0,2022,1,17,05:00
2022-01-17 04:00:00+03:00,82.1,4.0,82.1,26.26,4.0,26.26,16.37,4.0,16.37,13.73,4.0,13.73,15.63,4.0,15.63,8.44,4.0,8.44,16.5,4.0,16.5,16.05,4.0,16.05,10.33,4.0,10.33,16.0,87,16.0,19.34,87,19.34,20.45,87,20.45,19.55,87,19.55,17.79,63.0,10.0,10.0,64,64,41,41,9.0,9.0,2022,1,17,04:00
2022-01-17 03:00:00+03:00,81.76,3.0,81.76,26.33,3.0,26.33,20.57,3.0,20.57,18.75,3.0,18.75,19.5,3.0,19.5,11.27,3.0,11.27,20.76,3.0,20.76,22.41,3.0,22.41,10.52,3.0,10.52,16.1,86,16.1,19.43,86,19.43,20.62,86,20.62,19.64,86,19.64,16.83,61.0,10.0,10.0,64,64,41,41,9.0,9.0,2022,1,17,03:00
2022-01-17 02:00:00+03:00,80.82,4.0,80.82,26.57,4.0,26.57,22.58,4.0,22.58,20.78,4.0,20.78,21.46,4.0,21.46,12.1,4.0,12.1,22.81,4.0,22.81,24.15,4.0,24.15,9.21,4.0,9.21,16.4,87,16.4,19.8,87,19.8,21.0,87,21.0,20.01,87,20.01,12.47,52.0,9.0,9.0,66,66,42,42,8.0,8.0,2022,1,17,02:00
2022-01-17 01:00:00+03:00,80.45,3.0,80.45,26.86,3.0,26.86,17.53,3.0,17.53,14.67,3.0,14.67,16.72,3.0,16.72,9.27,3.0,9.27,17.68,3.0,17.68,18.04,3.0,18.04,8.91,3.0,8.91,16.22,86,16.22,19.65,86,19.65,20.83,86,20.83,19.86,86,19.86,10.84,45.0,8.0,8.0,65,65,42,42,7.0,7.0,2022,1,17,01:00
2022-01-17 00:00:00+03:00,79.6,4.0,79.6,27.22,4.0,27.22,14.48,4.0,14.48,11.89,4.0,11.89,13.77,4.0,13.77,7.13,4.0,7.13,14.6,4.0,14.6,14.48,4.0,14.48,8.18,4.0,8.18,16.11,87,16.11,19.53,87,19.53,20.69,87,20.69,19.73,87,19.73,10.39,43.0,8.0,8.0,64,64,41,41,7.0,7.0,2022,1,17,00:00
2022-01-16 23:00:00+03:00,79.12,3.0,79.12,27.42,3.0,27.42,12.06,3.0,12.06,9.93,3.0,9.93,11.52,3.0,11.52,5.52,3.0,5.52,12.19,3.0,12.19,12.48,3.0,12.48,6.83,3.0,6.83,16.03,86,16.03,19.44,86,19.44,20.65,86,20.65,19.65,86,19.65,10.66,44.0,6.0,6.0,64,64,41,41,6.0,6.0,2022,1,16,23:00
2022-01-16 22:00:00+03:00,78.97,4.0,78.97,27.52,4.0,27.52,12.64,4.0,12.64,10.17,4.0,10.17,12.11,4.0,12.11,5.99,4.0,5.99,12.77,4.0,12.77,12.78,4.0,12.78,7.12,4.0,7.12,15.93,87,15.93,19.29,87,19.29,20.56,87,20.56,19.5,87,19.5,10.99,46.0,7.0,7.0,64,64,41,41,6.0,6.0,2022,1,16,22:00
2022-01-16 21:00:00+03:00,78.52,3.0,78.52,27.64,3.0,27.64,13.84,3.0,13.84,11.4,3.0,11.4,13.14,3.0,13.14,6.73,3.0,6.73,13.94,3.0,13.94,13.72,3.0,13.72,7.65,3.0,7.65,15.93,86,15.93,19.28,86,19.28,20.66,86,20.66,19.49,86,19.49,10.79,45.0,7.0,7.0,64,64,41,41,6.0,6.0,2022,1,16,21:00
2022-01-16 20:00:00+03:00,78.22,3.0,78.22,27.74,3.0,27.74,14.06,3.0,14.06,11.22,3.0,11.22,13.45,3.0,13.45,6.67,3.0,6.67,14.21,3.0,14.21,14.46,3.0,14.46,7.76,3.0,7.76,15.84,87,15.84,19.11,87,19.11,20.65,87,20.65,19.32,87,19.32,10.36,43.0,7.0,7.0,63,63,41,41,6.0,6.0,2022,1,16,20:00
2022-01-16 19:00:00+03:00,76.91,4.0,76.91,28.01,4.0,28.01,12.5,4.0,12.5,10.24,4.0,10.24,11.91,4.0,11.91,5.85,4.0,5.85,12.62,4.0,12.62,12.77,4.0,12.77,8.18,4.0,8.18,15.77,87,15.77,19.02,87,19.02,20.61,87,20.61,19.23,87,19.23,10.48,44.0,8.0,8.0,63,63,41,41,7.0,7.0,2022,1,16,19:00
2022-01-16 18:00:00+03:00,73.69,3.0,73.69,28.69,3.0,28.69,14.04,3.0,14.04,11.19,3.0,11.19,13.49,3.0,13.49,6.74,3.0,6.74,14.2,3.0,14.2,14.29,3.0,14.29,8.94,3.0,8.94,15.8,87,15.8,18.98,87,18.98,20.66,87,20.66,19.2,87,19.2,9.79,41.0,8.0,8.0,63,63,41,41,7.0,7.0,2022,1,16,18:00
2022-01-16 17:00:00+03:00,71.03,4.0,71.03,29.49,4.0,29.49,10.82,4.0,10.82,8.74,4.0,8.74,10.34,4.0,10.34,4.46,4.0,4.46,10.95,4.0,10.95,11.77,4.0,11.77,8.16,4.0,8.16,15.73,87,15.73,18.87,87,18.87,20.61,87,20.61,19.08,87,19.08,10.86,45.0,8.0,8.0,63,63,41,41,7.0,7.0,2022,1,16,17:00
2022-01-16 16:00:00+03:00,69.86,3.0,69.86,29.7,3.0,29.7,12.19,3.0,12.19,10.32,3.0,10.32,11.68,3.0,11.68,5.26,3.0,5.26,12.37,3.0,12.37,13.74,3.0,13.74,7.98,3.0,7.98,15.73,87,15.73,18.84,87,18.84,20.69,87,20.69,19.06,87,19.06,11.4,48.0,8.0,8.0,63,63,41,41,7.0,7.0,2022,1,16,16:00
2022-01-16 15:00:00+03:00,68.18,4.0,68.18,30.33,4.0,30.33,12.76,4.0,12.76,10.1,4.0,10.1,12.24,4.0,12.24,5.62,4.0,5.62,12.93,4.0,12.93,14.88,4.0,14.88,9.01,4.0,9.01,15.78,87,15.78,18.9,87,18.9,20.75,87,20.75,19.12,87,19.12,12.7,52.0,8.0,8.0,63,63,42,42,8.0,8.0,2022,1,16,15:00
2022-01-16 14:00:00+03:00,66.83,3.0,66.83,30.77,3.0,30.77,12.91,3.0,12.91,11.88,3.0,11.88,12.22,3.0,12.22,5.32,3.0,5.32,13.14,3.0,13.14,17.18,3.0,17.18,6.77,3.0,6.77,15.7,86,15.7,18.79,86,18.79,20.62,86,20.62,19.0,86,19.0,13.53,54.0,6.0,6.0,63,63,41,41,6.0,6.0,2022,1,16,14:00
2022-01-16 13:00:00+03:00,67.73,4.0,67.73,30.7,4.0,30.7,14.5,4.0,14.5,14.03,4.0,14.03,13.69,4.0,13.69,6.15,4.0,6.15,14.83,4.0,14.83,23.75,4.0,23.75,8.62,4.0,8.62,15.5,87,15.5,18.65,87,18.65,20.38,87,20.38,18.86,87,18.86,13.03,53.0,8.0,8.0,62,62,41,41,7.0,7.0,2022,1,16,13:00
2022-01-16 12:00:00+03:00,65.4,3.0,65.4,31.46,3.0,31.46,10.42,3.0,10.42,8.5,3.0,8.5,9.93,3.0,9.93,4.01,3.0,4.01,10.56,3.0,10.56,11.65,3.0,11.65,5.39,3.0,5.39,15.43,86,15.43,18.64,86,18.64,20.06,86,20.06,18.85,86,18.85,17.56,62.0,5.0,5.0,62,62,40,40,4.0,4.0,2022,1,16,12:00
2022-01-16 11:00:00+03:00,63.0,4.0,63.0,32.03,4.0,32.03,15.31,4.0,15.31,13.93,4.0,13.93,14.62,4.0,14.62,6.88,4.0,6.88,15.56,4.0,15.56,19.41,4.0,19.41,-1.21,4.0,-1.21,15.41,87,15.41,18.66,87,18.66,20.0,87,20.0,18.86,87,18.86,21.18,70.0,,,62,62,40,40,,,2022,1,16,11:00
2022-01-16 10:00:00+03:00,64.19,3.0,64.19,31.86,3.0,31.86,22.5,3.0,22.5,18.71,3.0,18.71,21.54,3.0,21.54,11.0,3.0,11.0,22.74,3.0,22.74,24.49,3.0,24.49,-6.82,3.0,-6.82,15.39,86,15.39,18.74,86,18.74,19.88,86,19.88,18.94,86,18.94,23.64,75.0,,,62,62,40,40,,,2022,1,16,10:00
2022-01-16 09:00:00+03:00,68.29,4.0,68.29,30.42,4.0,30.42,23.35,4.0,23.35,17.35,4.0,17.35,22.36,4.0,22.36,11.07,4.0,11.07,23.54,4.0,23.54,22.3,4.0,22.3,-4.62,4.0,-4.62,15.31,87,15.31,18.65,87,18.65,19.69,87,19.69,18.85,87,18.85,29.93,88.0,,,61,61,39,39,,,2022,1,16,09:00
2022-01-16 08:00:00+03:00,71.55,3.0,71.55,30.25,3.0,30.25,30.36,3.0,30.36,26.12,3.0,26.12,28.83,3.0,28.83,15.63,3.0,15.63,30.66,3.0,30.66,32.13,3.0,32.13,-3.67,3.0,-3.67,15.15,86,15.15,18.36,86,18.36,19.48,86,19.48,18.55,86,18.55,33.73,96.0,,,61,61,39,39,,,2022,1,16,08:00
2022-01-16 07:00:00+03:00,77.8,4.0,77.8,28.28,4.0,28.28,40.55,4.0,40.55,33.84,4.0,33.84,38.39,4.0,38.39,21.03,4.0,21.03,40.91,4.0,40.91,42.19,4.0,42.19,5.71,4.0,5.71,15.64,87,15.64,19.05,87,19.05,20.12,87,20.12,19.25,87,19.25,33.6,96.0,5.0,5.0,63,63,40,40,5.0,5.0,2022,1,16,07:00
2022-01-16 06:00:00+03:00,81.92,3.0,81.92,26.79,3.0,26.79,71.89,3.0,71.89,49.38,3.0,49.38,67.59,3.0,67.59,30.25,3.0,30.25,72.51,3.0,72.51,62.77,3.0,62.77,10.01,3.0,10.01,15.46,86,15.46,18.79,86,18.79,19.91,86,19.91,18.99,86,18.99,17.81,63.0,9.0,9.0,62,62,40,40,8.0,8.0,2022,1,16,06:00
2022-01-16 05:00:00+03:00,82.23,3.0,82.23,26.68,3.0,26.68,20.46,3.0,20.46,17.7,3.0,17.7,19.45,3.0,19.45,11.14,3.0,11.14,20.62,3.0,20.62,20.82,3.0,20.82,9.78,3.0,9.78,14.59,87,14.59,17.26,87,17.26,18.73,87,18.73,17.44,87,17.44,17.92,63.0,9.0,9.0,58,58,37,37,8.0,8.0,2022,1,16,05:00
2022-01-16 04:00:00+03:00,82.4,4.0,82.4,26.51,4.0,26.51,20.27,4.0,20.27,18.29,4.0,18.29,19.24,4.0,19.24,10.83,4.0,10.83,20.48,4.0,20.48,21.52,4.0,21.52,10.43,4.0,10.43,14.62,87,14.62,17.21,87,17.21,18.8,87,18.8,17.4,87,17.4,17.55,62.0,10.0,10.0,58,58,38,38,9.0,9.0,2022,1,16,04:00
